,Longitude,Latitude,CBA,UTM_X,UTM_Y,Distance,Regional,Residual
201,92.91326530612245,23.51612244897959,-63.49256975999642,9759499.704370953,7164683.6228399845,73873.4633898683,-66.66049589641399,3.16792613641757
202,92.92224489795919,23.51612244897959,-63.05962794366929,9760455.04768854,7166505.303113306,75930.45144833303,-65.99919732224183,2.9395693785725356
203,92.93122448979592,23.51612244897959,-62.96507974438034,9761409.935332157,7168327.5229407735,77987.70581071696,-65.3405674572528,2.375487712872463
204,92.94020408163266,23.51612244897959,-63.26556076623847,9762364.366868205,7170150.2822126625,80045.2263866193,-64.7613296175238,1.4957688512853267
205,92.94918367346939,23.51612244897959,-63.996599475229026,9763318.341863016,7171973.580818822,82103.01308546474,-64.33688203460764,0.34028255937861474
206,92.95816326530613,23.51612244897959,-65.1690282215254,9764271.859882848,7173797.418648678,84161.06581650936,-64.13660317769248,-1.032425043832916
207,92.96714285714286,23.51612244897959,-66.76843501433422,9765224.920493882,7175621.795591231,86219.38448883034,-64.21927049849056,-2.549164515843657
208,92.9761224489796,23.51612244897959,-68.75645783865727,9766177.523262223,7177446.711535049,88277.96901132376,-64.6293309044541,-4.127126934203176
209,92.98510204081633,23.51612244897959,-71.07235340284927,9767129.66775391,7179272.166368286,90336.81929272857,-65.3939680185422,-5.678385384307077
210,92.99408163265306,23.51612244897959,-73.63696370579683,9768081.353534907,7181098.159978656,92395.93524159177,-66.5211229014089,-7.115840804387929
211,93.0030612244898,23.51612244897959,-76.3575195484667,9769032.5801711,7182924.692253451,94455.3167662907,-67.99866641305306,-8.35885313541364
212,93.01204081632653,23.51612244897959,-79.13379572967116,9769983.347228317,7184751.76307954,96514.96377503574,-69.7951904114187,-9.338605318252462
213,93.02102040816327,23.51612244897959,-81.86465529039025,9770933.654272296,7186579.372343358,98574.87617585005,-71.86175646965779,-10.002898820732455
214,93.03,23.51612244897959,-84.4541745608124,9771883.500868721,7188407.519930917,100635.05387659321,-74.13482036805595,-10.31935419275645
